Number,Type,Congress,Title,Url,Sponsor,Subject,Text Access
14,SJRES,117,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources Review"".",https://api.congress.gov/v3/bill/117/sjres/14?format=xml,"Sen. Heinrich, Martin [D-NM]",Environmental Protection,https://www.congress.gov/117/bills/sjres14/BILLS-117sjres14enr.xml
3919,HR,117,Secure Equipment Act of 2021,https://api.congress.gov/v3/bill/117/hr/3919?format=xml,"Rep. Scalise, Steve [R-LA-1]","Science, Technology, Communications",https://www.congress.gov/117/bills/hr3919/BILLS-117hr3919enr.xml
1511,S,117,Protecting America’s First Responders Act of 2021,https://api.congress.gov/v3/bill/117/s/1511?format=xml,"Sen. Grassley, Chuck [R-IA]",Crime and Law Enforcement,https://www.congress.gov/117/bills/s1511/BILLS-117s1511enr.xml
475,S,117,Juneteenth National Independence Day Act,https://api.congress.gov/v3/bill/117/s/475?format=xml,"Sen. Markey, Edward J. [D-MA]","Civil Rights and Liberties, Minority Issues",https://www.congress.gov/117/bills/s475/BILLS-117s475enr.xml
5545,HR,117,REMOTE Act,https://api.congress.gov/v3/bill/117/hr/5545?format=xml,"Rep. Trone, David J. [D-MD-6]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr5545/BILLS-117hr5545enr.xml
1404,S,117,Ghost Army Congressional Gold Medal Act,https://api.congress.gov/v3/bill/117/s/1404?format=xml,"Sen. Markey, Edward J. [D-MA]",Armed Forces and National Security,https://www.congress.gov/117/bills/s1404/BILLS-117s1404enr.xml
2959,S,117,Supplemental Impact Aid Flexibility Act,https://api.congress.gov/v3/bill/117/s/2959?format=xml,"Sen. Thune, John [R-SD]",Education,https://www.congress.gov/117/bills/s2959/BILLS-117s2959enr.xml
1664,HR,117,"To authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",https://api.congress.gov/v3/bill/117/hr/1664?format=xml,"Rep. Veasey, Marc A. [D-TX-33]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr1664/BILLS-117hr1664enr.xml
3537,HR,117,Accelerating Access to Critical Therapies for ALS Act,https://api.congress.gov/v3/bill/117/hr/3537?format=xml,"Rep. Quigley, Mike [D-IL-5]",Health,https://www.congress.gov/117/bills/hr3537/BILLS-117hr3537enr.xml
4660,HR,117,"To designate the Federal Building and United States Courthouse located at 1125 Chapline Street in Wheeling, West Virginia, as the ""Frederick P. Stamp, Jr. Federal Building and United States Courthouse"".",https://api.congress.gov/v3/bill/117/hr/4660?format=xml,"Rep. McKinley, David B. [R-WV-1]",Government Operations and Politics,https://www.congress.gov/117/bills/hr4660/BILLS-117hr4660enr.xml
390,HR,117,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the ""Odell Horton Federal Building"".",https://api.congress.gov/v3/bill/117/hr/390?format=xml,"Rep. Cohen, Steve [D-TN-9]",Government Operations and Politics,https://www.congress.gov/117/bills/hr390/BILLS-117hr390enr.xml
5142,HR,117,"To award posthumously a Congressional Gold Medal, in commemoration to the servicemembers who perished in Afghanistan on August 26, 2021, during the evacuation of citizens of the United States and Afghan allies at Hamid Karzai International Airport, and for other purposes.",https://api.congress.gov/v3/bill/117/hr/5142?format=xml,"Rep. McClain, Lisa C. [R-MI-10]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr5142/BILLS-117hr5142enr.xml
1031,S,117,"A bill to require the Comptroller General of the United States to conduct a study on disparities associated with race and ethnicity with respect to certain benefits administered by the Secretary of Veterans Affairs, and for other purposes.",https://api.congress.gov/v3/bill/117/s/1031?format=xml,"Sen. Warnock, Raphael G. [D-GA]",Armed Forces and National Security,https://www.congress.gov/117/bills/s1031/BILLS-117s1031enr.xml
894,S,117,Hire Veteran Health Heroes Act of 2021,https://api.congress.gov/v3/bill/117/s/894?format=xml,"Sen. Braun, Mike [R-IN]",Armed Forces and National Security,https://www.congress.gov/117/bills/s894/BILLS-117s894enr.xml
108,S,117,"A bill to authorize the Seminole Tribe of Florida to lease or transfer certain land, and for other purposes.",https://api.congress.gov/v3/bill/117/s/108?format=xml,"Sen. Rubio, Marco [R-FL]",Native Americans,https://www.congress.gov/117/bills/s108/BILLS-117s108enr.xml
1510,HR,117,To direct the Secretary of Veterans Affairs to submit to Congress a report on the use of cameras in medical facilities of the Department of Veterans Affairs.,https://api.congress.gov/v3/bill/117/hr/1510?format=xml,"Rep. McKinley, David B. [R-WV-1]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr1510/BILLS-117hr1510enr.xml
2093,HR,117,Veterans and Family Information Act,https://api.congress.gov/v3/bill/117/hr/2093?format=xml,"Rep. Jeffries, Hakeem S. [D-NY-8]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr2093/BILLS-117hr2093enr.xml
2911,HR,117,VA Transparency & Trust Act of 2021,https://api.congress.gov/v3/bill/117/hr/2911?format=xml,"Rep. Bost, Mike [R-IL-12]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr2911/BILLS-117hr2911enr.xml
1502,S,117,COPS Counseling Act,https://api.congress.gov/v3/bill/117/s/1502?format=xml,"Sen. Cortez Masto, Catherine [D-NV]",Crime and Law Enforcement,https://www.congress.gov/117/bills/s1502/BILLS-117s1502enr.xml
4172,HR,117,"To name the Department of Veterans Affairs community-based outpatient clinic in Aurora, Colorado, as the ""Lieutenant Colonel John W. Mosley VA Clinic"".",https://api.congress.gov/v3/bill/117/hr/4172?format=xml,"Rep. Crow, Jason [D-CO-6]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr4172/BILLS-117hr4172enr.xml
3475,HR,117,"To name the Department of Veterans Affairs community-based outpatient clinic in Columbus, Georgia, as the ""Robert S. Poydasheff VA Clinic"".",https://api.congress.gov/v3/bill/117/hr/3475?format=xml,"Rep. Bishop, Sanford D., Jr. [D-GA-2]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr3475/BILLS-117hr3475enr.xml
1899,HR,117,Ensuring Compliance Against Drug Diversion Act of 2021,https://api.congress.gov/v3/bill/117/hr/1899?format=xml,"Rep. Griffith, H. Morgan [R-VA-9]",Crime and Law Enforcement,https://www.congress.gov/117/bills/hr1899/BILLS-117hr1899enr.xml
5763,HR,117,Further Surface Transportation Extension Act of 2021,https://api.congress.gov/v3/bill/117/hr/5763?format=xml,"Rep. DeFazio, Peter A. [D-OR-4]",Transportation and Public Works,https://www.congress.gov/117/bills/hr5763/BILLS-117hr5763enr.xml
4981,HR,117,"To amend the Fentanyl Sanctions Act, to modify certain deadlines relating to the Commission on Combating Synthetic Opioid Trafficking.",https://api.congress.gov/v3/bill/117/hr/4981?format=xml,"Rep. Trone, David J. [D-MD-6]",International Affairs,https://www.congress.gov/117/bills/hr4981/BILLS-117hr4981enr.xml
848,S,117,Consider Teachers Act of 2021,https://api.congress.gov/v3/bill/117/s/848?format=xml,"Sen. Braun, Mike [R-IN]",Education,https://www.congress.gov/117/bills/s848/BILLS-117s848enr.xml
2278,HR,117,"To designate the September 11th National Memorial Trail Route, and for other purposes.",https://api.congress.gov/v3/bill/117/hr/2278?format=xml,"Rep. Connolly, Gerald E. [D-VA-11]",Public Lands and Natural Resources,https://www.congress.gov/117/bills/hr2278/BILLS-117hr2278enr.xml
1917,S,117,K-12 Cybersecurity Act of 2021,https://api.congress.gov/v3/bill/117/s/1917?format=xml,"Sen. Peters, Gary C. [D-MI]",Education,https://www.congress.gov/117/bills/s1917/BILLS-117s1917enr.xml
189,S,117,Veterans' Compensation Cost-of-Living Adjustment Act of 2021,https://api.congress.gov/v3/bill/117/s/189?format=xml,"Sen. Thune, John [R-SD]",Armed Forces and National Security,https://www.congress.gov/117/bills/s189/BILLS-117s189enr.xml
5434,HR,117,Surface Transportation Extension Act of 2021,https://api.congress.gov/v3/bill/117/hr/5434?format=xml,"Rep. DeFazio, Peter A. [D-OR-4]",Transportation and Public Works,https://www.congress.gov/117/bills/hr5434/BILLS-117hr5434enr.xml
5293,HR,117,Department of Veterans Affairs Expiring Authorities Act of 2021,https://api.congress.gov/v3/bill/117/hr/5293?format=xml,"Rep. Mrvan, Frank J. [D-IN-1]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr5293/BILLS-117hr5293enr.xml
325,S,117,"A bill to amend the Alyce Spotted Bear and Walter Soboleff Commission on Native Children Act to extend the deadline for a report by the Alyce Spotted Bear and Walter Soboleff Commission on Native Children, and for other purposes.",https://api.congress.gov/v3/bill/117/s/325?format=xml,"Sen. Murkowski, Lisa [R-AK]",Native Americans,https://www.congress.gov/117/bills/s325/BILLS-117s325enr.xml
272,S,117,Congressional Budget Justification Transparency Act of 2021,https://api.congress.gov/v3/bill/117/s/272?format=xml,"Sen. Peters, Gary C. [D-MI]",Economics and Public Finance,https://www.congress.gov/117/bills/s272/BILLS-117s272enr.xml
422,S,117,Senate Shared Employee Act,https://api.congress.gov/v3/bill/117/s/422?format=xml,"Sen. Klobuchar, Amy [D-MN]",Congress,https://www.congress.gov/117/bills/s422/BILLS-117s422enr.xml
578,S,117,FASTER Act of 2021,https://api.congress.gov/v3/bill/117/s/578?format=xml,"Sen. Scott, Tim [R-SC]",Health,https://www.congress.gov/117/bills/s578/BILLS-117s578enr.xml
1340,S,117,"A bill to amend title 28, United States Code, to redefine the eastern and middle judicial districts of North Carolina.",https://api.congress.gov/v3/bill/117/s/1340?format=xml,"Sen. Tillis, Thomas [R-NC]",Law,https://www.congress.gov/117/bills/s1340/BILLS-117s1340enr.xml
1910,S,117,Major Medical Facility Authorization Act of 2021,https://api.congress.gov/v3/bill/117/s/1910?format=xml,"Sen. Tester, Jon [D-MT]",Armed Forces and National Security,https://www.congress.gov/117/bills/s1910/BILLS-117s1910enr.xml
415,S,117,"A bill to amend the Federal Food, Drug, and Cosmetic Act with respect to the scope of new chemical exclusivity.",https://api.congress.gov/v3/bill/117/s/415?format=xml,"Sen. Cassidy, Bill [R-LA]",Health,https://www.congress.gov/117/bills/s415/BILLS-117s415enr.xml
579,S,117,A bill to make a technical correction to the ALS Disability Insurance Access Act of 2019.,https://api.congress.gov/v3/bill/117/s/579?format=xml,"Sen. Braun, Mike [R-IN]",Social Welfare,https://www.congress.gov/117/bills/s579/BILLS-117s579enr.xml
957,S,117,DUMP Opioids Act,https://api.congress.gov/v3/bill/117/s/957?format=xml,"Sen. Kennedy, John [R-LA]",Armed Forces and National Security,https://www.congress.gov/117/bills/s957/BILLS-117s957enr.xml
409,S,117,"A bill to provide for the availability of amounts for customer education initiatives and non-awards expenses of the Commodity Futures Trading Commission Whistleblower Program, and for other purposes.",https://api.congress.gov/v3/bill/117/s/409?format=xml,"Sen. Grassley, Chuck [R-IA]",Finance and Financial Sector,https://www.congress.gov/117/bills/s409/BILLS-117s409enr.xml
1651,HR,117,COVID-19 Bankruptcy Relief Extension Act of 2021,https://api.congress.gov/v3/bill/117/hr/1651?format=xml,"Rep. Nadler, Jerrold [D-NY-10]",Law,https://www.congress.gov/117/bills/hr1651/BILLS-117hr1651enr.xml
2630,HR,117,Extending Temporary Emergency Scheduling of Fentanyl Analogues Act,https://api.congress.gov/v3/bill/117/hr/2630?format=xml,"Rep. Pappas, Chris [D-NH-1]",Crime and Law Enforcement,https://www.congress.gov/117/bills/hr2630/BILLS-117hr2630enr.xml
3642,HR,117,Harlem Hellfighters Congressional Gold Medal Act,https://api.congress.gov/v3/bill/117/hr/3642?format=xml,"Rep. Suozzi, Thomas R. [D-NY-3]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr3642/BILLS-117hr3642enr.xml
1448,HR,117,PAWS for Veterans Therapy Act,https://api.congress.gov/v3/bill/117/hr/1448?format=xml,"Rep. Stivers, Steve [R-OH-15]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr1448/BILLS-117hr1448enr.xml
3325,HR,117,"To award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",https://api.congress.gov/v3/bill/117/hr/3325?format=xml,"Rep. Pelosi, Nancy [D-CA-12]",Congress,https://www.congress.gov/117/bills/hr3325/BILLS-117hr3325enr.xml
2441,HR,117,Sgt. Ketchum Rural Veterans Mental Health Act of 2021,https://api.congress.gov/v3/bill/117/hr/2441?format=xml,"Rep. Axne, Cynthia [D-IA-3]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr2441/BILLS-117hr2441enr.xml
15,SJRES,117,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of the Comptroller of Currency relating to ""National Banks and Federal Savings Associations as Lenders"".",https://api.congress.gov/v3/bill/117/sjres/15?format=xml,"Sen. Van Hollen, Chris [D-MD]",Finance and Financial Sector,https://www.congress.gov/117/bills/sjres15/BILLS-117sjres15enr.xml
13,SJRES,117,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Equal Employment Opportunity Commission relating to ""Update of Commission's Conciliation Procedures"".",https://api.congress.gov/v3/bill/117/sjres/13?format=xml,"Sen. Murray, Patty [D-WA]",Labor and Employment,https://www.congress.gov/117/bills/sjres13/BILLS-117sjres13enr.xml
1276,HR,117,SAVE LIVES Act,https://api.congress.gov/v3/bill/117/hr/1276?format=xml,"Rep. Takano, Mark [D-CA-41]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr1276/BILLS-117hr1276enr.xml
1318,HR,117,Alaska Tourism Restoration Act,https://api.congress.gov/v3/bill/117/hr/1318?format=xml,"Rep. Young, Don [R-AK-At Large]",Transportation and Public Works,https://www.congress.gov/117/bills/hr1318/BILLS-117hr1318enr.xml
27,HJRES,117,Providing for the appointment of Barbara Barrett as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/117/hjres/27?format=xml,"Rep. Matsui, Doris O. [D-CA-6]",Government Operations and Politics,https://www.congress.gov/117/bills/hjres27/BILLS-117hjres27enr.xml
264,HR,117,"To designate the facility of the United States Postal Service located at 1101 Charlotte Street in Georgetown, South Carolina, as the ""Joseph Hayne Rainey Memorial Post Office Building"".",https://api.congress.gov/v3/bill/117/hr/264?format=xml,"Rep. Rice, Tom [R-SC-7]",Government Operations and Politics,https://www.congress.gov/117/bills/hr264/BILLS-117hr264enr.xml
335,HR,117,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,https://api.congress.gov/v3/bill/117/hr/335?format=xml,"Rep. Smith, Adam [D-WA-9]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr335/BILLS-117hr335enr.xml
208,HR,117,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the ""Colonel Carlyle 'Smitty' Harris Post Office"".",https://api.congress.gov/v3/bill/117/hr/208?format=xml,"Rep. Kelly, Trent [R-MS-1]",Government Operations and Politics,https://www.congress.gov/117/bills/hr208/BILLS-117hr208enr.xml
711,HR,117,West Los Angeles VA Campus Improvement Act of 2021,https://api.congress.gov/v3/bill/117/hr/711?format=xml,"Rep. Lieu, Ted [D-CA-33]",Armed Forces and National Security,https://www.congress.gov/117/bills/hr711/BILLS-117hr711enr.xml
1002,HR,117,DEBAR Act of 2021,https://api.congress.gov/v3/bill/117/hr/1002?format=xml,"Rep. Latta, Robert E. [R-OH-5]",Crime and Law Enforcement,https://www.congress.gov/117/bills/hr1002/BILLS-117hr1002enr.xml
941,HR,117,TRANSPLANT Act of 2021,https://api.congress.gov/v3/bill/117/hr/941?format=xml,"Rep. Matsui, Doris O. [D-CA-6]",Health,https://www.congress.gov/117/bills/hr941/BILLS-117hr941enr.xml
26,HR,117,Construction Consensus Procurement Improvement Act of 2021,https://api.congress.gov/v3/bill/117/hr/26?format=xml,"Rep. Comer, James [R-KY-1]",Government Operations and Politics,https://www.congress.gov/117/bills/hr26/BILLS-117hr26enr.xml
772,HR,117,"To designate the facility of the United States Postal Service located at 229 Minnetonka Avenue South in Wayzata, Minnesota, as the Jim Ramstad Post Office.",https://api.congress.gov/v3/bill/117/hr/772?format=xml,"Rep. Phillips, Dean [D-MN-3]",Government Operations and Politics,https://www.congress.gov/117/bills/hr772/BILLS-117hr772enr.xml
49,HR,117,"To designate the National Pulse Memorial located at 1912 South Orange Avenue, Orlando, Florida, 32806, and for other purposes.",https://api.congress.gov/v3/bill/117/hr/49?format=xml,"Rep. Soto, Darren [D-FL-9]","Arts, Culture, Religion",https://www.congress.gov/117/bills/hr49/BILLS-117hr49enr.xml
3764,S,118,United States Commission on International Religious Freedom Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/s/3764?format=xml,"Sen. Rubio, Marco [R-FL]",International Affairs,https://www.congress.gov/118/bills/s3764/BILLS-118s3764enr.xml
3998,S,118,Federal Judiciary Stabilization Act of 2024,https://api.congress.gov/v3/bill/118/s/3998?format=xml,"Sen. Cruz, Ted [R-TX]",Law,https://www.congress.gov/118/bills/s3998/BILLS-118s3998enr.xml
6492,HR,118,EXPLORE Act,https://api.congress.gov/v3/bill/118/hr/6492?format=xml,"Rep. Westerman, Bruce [R-AR-4]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr6492/BILLS-118hr6492enr.xml
7,HJRES,118,"Relating to a national emergency declared by the President on March 13, 2020.",https://api.congress.gov/v3/bill/118/hjres/7?format=xml,"Rep. Gosar, Paul A. [R-AZ-9]",Emergency Management,https://www.congress.gov/118/bills/hjres7/BILLS-118hjres7enr.xml
474,S,118,REPORT Act,https://api.congress.gov/v3/bill/118/s/474?format=xml,"Sen. Blackburn, Marsha [R-TN]",Crime and Law Enforcement,https://www.congress.gov/118/bills/s474/BILLS-118s474enr.xml
5861,HR,118,BRIDGE for Workers Act,https://api.congress.gov/v3/bill/118/hr/5861?format=xml,"Rep. LaHood, Darin [R-IL-16]",Labor and Employment,https://www.congress.gov/118/bills/hr5861/BILLS-118hr5861enr.xml
1858,S,118,Disaster Assistance Deadlines Alignment Act,https://api.congress.gov/v3/bill/118/s/1858?format=xml,"Sen. Peters, Gary C. [D-MI]",Emergency Management,https://www.congress.gov/118/bills/s1858/BILLS-118s1858enr.xml
5103,HR,118,FISHES Act,https://api.congress.gov/v3/bill/118/hr/5103?format=xml,"Rep. Donalds, Byron [R-FL-19]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr5103/BILLS-118hr5103enr.xml
82,HR,118,Social Security Fairness Act of 2023,https://api.congress.gov/v3/bill/118/hr/82?format=xml,"Rep. Graves, Garret [R-LA-6]",Social Welfare,https://www.congress.gov/118/bills/hr82/BILLS-118hr82enr.xml
5863,HR,118,Federal Disaster Tax Relief Act of 2023,https://api.congress.gov/v3/bill/118/hr/5863?format=xml,"Rep. Steube, W. Gregory [R-FL-17]",Taxation,https://www.congress.gov/118/bills/hr5863/BILLS-118hr5863enr.xml
9076,HR,118,Supporting America’s Children and Families Act,https://api.congress.gov/v3/bill/118/hr/9076?format=xml,"Rep. LaHood, Darin [R-IL-16]",Families,https://www.congress.gov/118/bills/hr9076/BILLS-118hr9076enr.xml
4367,S,118,Thomas R. Carper Water Resources Development Act of 2024,https://api.congress.gov/v3/bill/118/s/4367?format=xml,"Sen. Carper, Thomas R. [D-DE]",Water Resources Development,https://www.congress.gov/118/bills/s4367/BILLS-118s4367enr.xml
9322,HR,118,"To designate the facility of the United States Postal Service located at 675 Wolf Ledges Parkway in Akron, Ohio, as the ""Judge James R. Williams Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/9322?format=xml,"Rep. Sykes, Emilia Strong [D-OH-13]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9322/BILLS-118hr9322enr.xml
4984,HR,118,D.C. Robert F. Kennedy Memorial Stadium Campus Revitalization Act,https://api.congress.gov/v3/bill/118/hr/4984?format=xml,"Rep. Comer, James [R-KY-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr4984/BILLS-118hr4984enr.xml
2181,S,118,Keeping Military Families Together Act of 2024,https://api.congress.gov/v3/bill/118/s/2181?format=xml,"Sen. Peters, Gary C. [D-MI]",Armed Forces and National Security,https://www.congress.gov/118/bills/s2181/BILLS-118s2181enr.xml
10065,HR,118,"To designate the facility of the United States Postal Service located at 802 North Tancahua Street in Corpus Christi, Texas, as the ""Captain Robert E. 'Bob' Batterson Post Office"".",https://api.congress.gov/v3/bill/118/hr/10065?format=xml,"Rep. Cloud, Michael [R-TX-27]",Government Operations and Politics,https://www.congress.gov/118/bills/hr10065/BILLS-118hr10065enr.xml
9775,HR,118,"To designate the facility of the United States Postal Service located at 119 North Anderson Street in Elwood, Indiana, as the ""Officer Noah Jacob Shahnavaz Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/9775?format=xml,"Rep. Spartz, Victoria [R-IN-5]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9775/BILLS-118hr9775enr.xml
9600,HR,118,"To designate the facility of the United States Postal Service located at 119 Main Street in Plains, Georgia, as the ""Jimmy and Rosalynn Carter Post Office"".",https://api.congress.gov/v3/bill/118/hr/9600?format=xml,"Rep. Bishop, Sanford D. [D-GA-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9600/BILLS-118hr9600enr.xml
9592,HR,118,Federal Register Modernization Act of 2024,https://api.congress.gov/v3/bill/118/hr/9592?format=xml,"Rep. Higgins, Clay [R-LA-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9592/BILLS-118hr9592enr.xml
9580,HR,118,"To designate the facility of the United States Postal Service located at 2777 Brentwood Road in Raleigh, North Carolina, as the ""Millie Dunn Veasey Post Office"".",https://api.congress.gov/v3/bill/118/hr/9580?format=xml,"Rep. Ross, Deborah K. [D-NC-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9580/BILLS-118hr9580enr.xml
9549,HR,118,"To designate the facility of the United States Postal Service located at 125 South 1st Avenue in Hillsboro, Oregon, as the ""Elizabeth Furse Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/9549?format=xml,"Rep. Bonamici, Suzanne [D-OR-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9549/BILLS-118hr9549enr.xml
9544,HR,118,"To designate the facility of the United States Postal Service located at 340 South Loudon Avenue in Baltimore, Maryland, as the ""United States Representative Elijah E. Cummings Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/9544?format=xml,"Rep. Mfume, Kweisi [D-MD-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9544/BILLS-118hr9544enr.xml
9487,HR,118,House Office of Legislative Counsel Modernization Act,https://api.congress.gov/v3/bill/118/hr/9487?format=xml,"Rep. Steil, Bryan [R-WI-1]",Congress,https://www.congress.gov/118/bills/hr9487/BILLS-118hr9487enr.xml
9421,HR,118,"To designate the facility of the United States Postal Service located at 108 North Main Street in Bucoda, Washington, as the ""Mayor Rob Gordon Post Office"".",https://api.congress.gov/v3/bill/118/hr/9421?format=xml,"Rep. Perez, Marie Gluesenkamp [D-WA-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9421/BILLS-118hr9421enr.xml
9285,HR,118,"To designate the facility of the United States Postal Service located at 3913 Leland Avenue Northwest in Comstock Park, Michigan, as the ""Captain Miguel Justin Nava Post Office"".",https://api.congress.gov/v3/bill/118/hr/9285?format=xml,"Rep. Scholten, Hillary J. [D-MI-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9285/BILLS-118hr9285enr.xml
9124,HR,118,"To name the Department of Veterans Affairs community-based outpatient clinic in Auburn, California, as the ""Louis A. Conter VA Clinic"".",https://api.congress.gov/v3/bill/118/hr/9124?format=xml,"Rep. Kiley, Kevin [R-CA-3]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr9124/BILLS-118hr9124enr.xml
8976,HR,118,"To designate the facility of the United States Postal Service located at 20 West White Street in Millstadt, Illinois, as the ""Corporal Matthew A. Wyatt Post Office"".",https://api.congress.gov/v3/bill/118/hr/8976?format=xml,"Rep. Bost, Mike [R-IL-12]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8976/BILLS-118hr8976enr.xml
8919,HR,118,"To designate the facility of the United States Postal Service located at 151 Highway 74 South in Peachtree City, Georgia, as the ""SFC Shawn McCloskey Post Office"".",https://api.congress.gov/v3/bill/118/hr/8919?format=xml,"Rep. Ferguson, A. Drew [R-GA-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8919/BILLS-118hr8919enr.xml
8909,HR,118,"To designate the facility of the United States Postal Service located at 82-6110 Mamalahoa Highway in Captain Cook, Hawaii, as the ""Army 1st Lt. John Kuulei Kauhaihao Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8909?format=xml,"Rep. Tokuda, Jill N. [D-HI-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8909/BILLS-118hr8909enr.xml
8868,HR,118,"To designate the facility of the United States Postal Service located at 609 Portsmouth Avenue in Greenland, New Hampshire, as the ""Chief Michael Maloney Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8868?format=xml,"Rep. Pappas, Chris [D-NH-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8868/BILLS-118hr8868enr.xml
8841,HR,118,"To designate the facility of the United States Postal Service located at 114 Center Street East in Roseau, Minnesota, as the ""Floyd B. Olson Post Office"".",https://api.congress.gov/v3/bill/118/hr/8841?format=xml,"Rep. Fischbach, Michelle [R-MN-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8841/BILLS-118hr8841enr.xml
8717,HR,118,"To designate the facility of the United States Postal Service located at 20 West Main Street in Santaquin, Utah, as the ""SGT Bill Hooser Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8717?format=xml,"Rep. Owens, Burgess [R-UT-4]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8717/BILLS-118hr8717enr.xml
8667,HR,118,"To rename the community-based outpatient clinic of the Department of Veterans Affairs in Cadillac, Michigan, as the ""Duane E. Dewey VA Clinic"".",https://api.congress.gov/v3/bill/118/hr/8667?format=xml,"Rep. Moolenaar, John R. [R-MI-2]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr8667/BILLS-118hr8667enr.xml
8666,HR,118,"To amend title 28, United States Code, to authorize holding court for the Central Division of Utah in Moab and Monticello.",https://api.congress.gov/v3/bill/118/hr/8666?format=xml,"Rep. Maloy, Celeste [R-UT-2]",Law,https://www.congress.gov/118/bills/hr8666/BILLS-118hr8666enr.xml
8641,HR,118,"To designate the facility of the United States Postal Service located at 401 Main Street in Brawley, California, as the ""Walter Francis Ulloa Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8641?format=xml,"Rep. Ruiz, Raul [D-CA-25]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8641/BILLS-118hr8641enr.xml
8057,HR,118,"To designate the facility of the United States Postal Service located at 9317 Bolsa Avenue in Westminster, California, as the ""Little Saigon Vietnam War Veterans Memorial Post Office"".",https://api.congress.gov/v3/bill/118/hr/8057?format=xml,"Rep. Steel, Michelle [R-CA-45]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8057/BILLS-118hr8057enr.xml
8012,HR,118,Jackie Robinson Ballpark National Commemorative Site Act,https://api.congress.gov/v3/bill/118/hr/8012?format=xml,"Rep. Waltz, Michael [R-FL-6]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr8012/BILLS-118hr8012enr.xml
7938,HR,118,Klamath Basin Water Agreement Support Act of 2024,https://api.congress.gov/v3/bill/118/hr/7938?format=xml,"Rep. Bentz, Cliff [R-OR-2]",Water Resources Development,https://www.congress.gov/118/bills/hr7938/BILLS-118hr7938enr.xml
