division_number,division_header,title_number,title_header,subtitle,part,section_number,section_header,text
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(i) (i) In this subparagraph and paragraph (5)— (I) (I) the term allot means allot under this subsection from a sum appropriated under section 303(a) or 303(b)(1), as the case may be; and (II) (II) the term covered fiscal year means any of fiscal years 2020 through 2029.."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(I) (I) the term allot means allot under this subsection from a sum appropriated under section 303(a) or 303(b)(1), as the case may be; and."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,(II) (II) the term covered fiscal year means any of fiscal years 2020 through 2029..
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(ii) (ii) If the sum appropriated under section 303(a) or 303(b)(1) for a particular covered fiscal year is less than or equal to the sum appropriated under section 303(a) or 303(b)(1), respectively, for fiscal year 2019, amounts shall be allotted to States from the sum appropriated for the particular year in accordance with paragraphs (1) and (2), and subparagraphs (A) through (C) as applicable, but no State shall be allotted an amount that is less than— (I) (I) for fiscal year 2020, 99.75 percent of the State's allotment from the corresponding sum appropriated for fiscal year 2019; (II) (II) for fiscal year 2021, 99.50 percent of that allotment; (III) (III) for fiscal year 2022, 99.25 percent of that allotment; (IV) (IV) for fiscal year 2023, 99.00 percent of that allotment; (V) (V) for fiscal year 2024, 98.75 percent of that allotment; (VI) (VI) for fiscal year 2025, 98.50 percent of that allotment; (VII) (VII) for fiscal year 2026, 98.25 percent of that allotment; (VIII) (VIII) for fiscal year 2027, 98.00 percent of that allotment; (IX) (IX) for fiscal year 2028, 97.75 percent of that allotment; and (X) (X) for fiscal year 2029, 97.50 percent of that allotment.."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(I) (I) for fiscal year 2020, 99.75 percent of the State's allotment from the corresponding sum appropriated for fiscal year 2019;."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(II) (II) for fiscal year 2021, 99.50 percent of that allotment;."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(III) (III) for fiscal year 2022, 99.25 percent of that allotment;."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(IV) (IV) for fiscal year 2023, 99.00 percent of that allotment;."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(V) (V) for fiscal year 2024, 98.75 percent of that allotment;."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(VI) (VI) for fiscal year 2025, 98.50 percent of that allotment;."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(VII) (VII) for fiscal year 2026, 98.25 percent of that allotment;."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(VIII) (VIII) for fiscal year 2027, 98.00 percent of that allotment;."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(IX) (IX) for fiscal year 2028, 97.75 percent of that allotment; and."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(X) (X) for fiscal year 2029, 97.50 percent of that allotment.."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(iii) (iii) If the sum appropriated under section 303(a) or 303(b)(1) for a particular covered fiscal year is greater than the sum appropriated under section 303(a) or 303(b)(1), respectively, for fiscal year 2019, the allotments to States from the sum appropriated for the particular year shall be calculated as follows: (I) (I) From the portion equal to the corresponding sum appropriated for fiscal year 2019, amounts shall be allotted in accordance with paragraphs (1) and (2), and subparagraphs (A) through (C) as applicable, but no State shall be allotted an amount that is less than the percentage specified in clause (ii), for that particular year, of the State's allotment from the corresponding sum appropriated for fiscal year 2019. (II) (II) From the remainder, amounts shall be allotted in accordance with paragraph (1), subparagraphs (A) through (C) as applicable, and paragraph (2) to the extent needed to meet the requirements of those subparagraphs.."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(I) (I) From the portion equal to the corresponding sum appropriated for fiscal year 2019, amounts shall be allotted in accordance with paragraphs (1) and (2), and subparagraphs (A) through (C) as applicable, but no State shall be allotted an amount that is less than the percentage specified in clause (ii), for that particular year, of the State's allotment from the corresponding sum appropriated for fiscal year 2019.."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(II) (II) From the remainder, amounts shall be allotted in accordance with paragraph (1), subparagraphs (A) through (C) as applicable, and paragraph (2) to the extent needed to meet the requirements of those subparagraphs.."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,"(b) (b) Repeal Section 304(a)(3)(D) ( 42 U.S.C. 3024(a)(3)(D) ) is repealed, effective October 1, 2029.."
,,II,Improving grants for State and community programs on aging,,,204.,Hold harmless formula,(c) (c) Conforming Amendment Section 304(a)(5) ( 42 U.S.C. 3024(a)(5) ) is amended by striking of the prior year and inserting as required by paragraph (3) ..
,,II,Improving grants for State and community programs on aging,,,205.,Outreach efforts,"(1) (1) in clause (i)(VII), by inserting , specifically including survivors of the Holocaust after placement ; and."
,,II,Improving grants for State and community programs on aging,,,205.,Outreach efforts,"(2) (2) in clause (ii), by striking (VI) and inserting (VII) .."
,,II,Improving grants for State and community programs on aging,,,206.,State Long-Term Care Ombudsman program minimum funding and maintenance of effort,"(1) (1) by amending section 306(a)(9) ( 42 U.S.C. 3026(a)(9) ) to read as follows: (9) (9) provide assurances that— (A) (A) the area agency on aging, in carrying out the State Long-Term Care Ombudsman program under section 307(a)(9), will expend not less than the total amount of funds appropriated under this Act and expended by the agency in fiscal year 2019 in carrying out such a program under this title; and (B) (B) funds made available to the area agency on aging pursuant to section 712 shall be used to supplement and not supplant other Federal, State, and local funds expended to support activities described in section 712; ; and."
,,II,Improving grants for State and community programs on aging,,,206.,State Long-Term Care Ombudsman program minimum funding and maintenance of effort,"(9) (9) provide assurances that— (A) (A) the area agency on aging, in carrying out the State Long-Term Care Ombudsman program under section 307(a)(9), will expend not less than the total amount of funds appropriated under this Act and expended by the agency in fiscal year 2019 in carrying out such a program under this title; and (B) (B) funds made available to the area agency on aging pursuant to section 712 shall be used to supplement and not supplant other Federal, State, and local funds expended to support activities described in section 712;."
,,II,Improving grants for State and community programs on aging,,,206.,State Long-Term Care Ombudsman program minimum funding and maintenance of effort,"(A) (A) the area agency on aging, in carrying out the State Long-Term Care Ombudsman program under section 307(a)(9), will expend not less than the total amount of funds appropriated under this Act and expended by the agency in fiscal year 2019 in carrying out such a program under this title; and."
,,II,Improving grants for State and community programs on aging,,,206.,State Long-Term Care Ombudsman program minimum funding and maintenance of effort,"(B) (B) funds made available to the area agency on aging pursuant to section 712 shall be used to supplement and not supplant other Federal, State, and local funds expended to support activities described in section 712;."
,,II,Improving grants for State and community programs on aging,,,206.,State Long-Term Care Ombudsman program minimum funding and maintenance of effort,"(2) (2) by amending section 307(a)(9) ( 42 U.S.C. 3027(a)(9) ) to read as follows: (9) (9) The plan shall provide assurances that— (A) (A) the State agency will carry out, through the Office of the State Long-Term Care Ombudsman, a State Long-Term Care Ombudsman program in accordance with section 712 and this title, and will expend for such purpose an amount that is not less than the amount expended by the State agency with funds received under this title for fiscal year 2019, and an amount that is not less than the amount expended by the State agency with funds received under title VII for fiscal year 2019; and (B) (B) funds made available to the State agency pursuant to section 712 shall be used to supplement and not supplant other Federal, State, and local funds expended to support activities described in section 712. .."
,,II,Improving grants for State and community programs on aging,,,206.,State Long-Term Care Ombudsman program minimum funding and maintenance of effort,"(9) (9) The plan shall provide assurances that— (A) (A) the State agency will carry out, through the Office of the State Long-Term Care Ombudsman, a State Long-Term Care Ombudsman program in accordance with section 712 and this title, and will expend for such purpose an amount that is not less than the amount expended by the State agency with funds received under this title for fiscal year 2019, and an amount that is not less than the amount expended by the State agency with funds received under title VII for fiscal year 2019; and (B) (B) funds made available to the State agency pursuant to section 712 shall be used to supplement and not supplant other Federal, State, and local funds expended to support activities described in section 712.."
,,II,Improving grants for State and community programs on aging,,,206.,State Long-Term Care Ombudsman program minimum funding and maintenance of effort,"(A) (A) the State agency will carry out, through the Office of the State Long-Term Care Ombudsman, a State Long-Term Care Ombudsman program in accordance with section 712 and this title, and will expend for such purpose an amount that is not less than the amount expended by the State agency with funds received under this title for fiscal year 2019, and an amount that is not less than the amount expended by the State agency with funds received under title VII for fiscal year 2019; and."
,,II,Improving grants for State and community programs on aging,,,206.,State Long-Term Care Ombudsman program minimum funding and maintenance of effort,"(B) (B) funds made available to the State agency pursuant to section 712 shall be used to supplement and not supplant other Federal, State, and local funds expended to support activities described in section 712.."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(a) (a) Area plans Section 306(a) ( 42 U.S.C. 3026(a) ) is amended— (1) (1) in paragraph (16), by striking and at the end; (2) (2) in paragraph (17), by striking the period at the end and inserting a semicolon; and (3) (3) by adding at the end the following: (18) (18) provide assurances that the area agency on aging will collect data to determine— (A) (A) the services that are needed by older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019; and (B) (B) the effectiveness of the programs, policies, and services provided by such area agency on aging in assisting such individuals; and (19) (19) provide assurances that the area agency on aging will use outreach efforts that will identify individuals eligible for assistance under this Act, with special emphasis on those individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019. .."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(1) (1) in paragraph (16), by striking and at the end;."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(2) (2) in paragraph (17), by striking the period at the end and inserting a semicolon; and."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(3) (3) by adding at the end the following: (18) (18) provide assurances that the area agency on aging will collect data to determine— (A) (A) the services that are needed by older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019; and (B) (B) the effectiveness of the programs, policies, and services provided by such area agency on aging in assisting such individuals; and (19) (19) provide assurances that the area agency on aging will use outreach efforts that will identify individuals eligible for assistance under this Act, with special emphasis on those individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019. .."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(18) (18) provide assurances that the area agency on aging will collect data to determine— (A) (A) the services that are needed by older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019; and (B) (B) the effectiveness of the programs, policies, and services provided by such area agency on aging in assisting such individuals; and."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,(A) (A) the services that are needed by older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019; and.
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(B) (B) the effectiveness of the programs, policies, and services provided by such area agency on aging in assisting such individuals; and."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(19) (19) provide assurances that the area agency on aging will use outreach efforts that will identify individuals eligible for assistance under this Act, with special emphasis on those individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019.."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(b) (b) State plans Section 307(a) ( 42 U.S.C. 3027(a) ), as amended by section 118(c), is further amended by adding at the end the following: (30) (30) The plan shall contain an assurance that the State shall prepare and submit to the Assistant Secretary annual reports that describe— (A) (A) data collected to determine the services that are needed by older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019; (B) (B) data collected to determine the effectiveness of the programs, policies, and services provided by area agencies on aging in assisting such individuals; and (C) (C) outreach efforts and other activities carried out to satisfy the assurances described in paragraphs (18) and (19) of section 306(a). .."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(30) (30) The plan shall contain an assurance that the State shall prepare and submit to the Assistant Secretary annual reports that describe— (A) (A) data collected to determine the services that are needed by older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019; (B) (B) data collected to determine the effectiveness of the programs, policies, and services provided by area agencies on aging in assisting such individuals; and (C) (C) outreach efforts and other activities carried out to satisfy the assurances described in paragraphs (18) and (19) of section 306(a).."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,(A) (A) data collected to determine the services that are needed by older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019;.
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,"(B) (B) data collected to determine the effectiveness of the programs, policies, and services provided by area agencies on aging in assisting such individuals; and."
,,II,Improving grants for State and community programs on aging,,,207.,Coordination with resource centers,(C) (C) outreach efforts and other activities carried out to satisfy the assurances described in paragraphs (18) and (19) of section 306(a)..
,,II,Improving grants for State and community programs on aging,,,208.,Senior legal hotlines,(1) (1) information on which States or localities operate senior legal hotlines;.
,,II,Improving grants for State and community programs on aging,,,208.,Senior legal hotlines,(2) (2) information on how such hotlines operated by States or localities are funded;.
,,II,Improving grants for State and community programs on aging,,,208.,Senior legal hotlines,(3) (3) information on the usefulness of senior legal hotlines in the coordination and provision of legal assistance; and.
,,II,Improving grants for State and community programs on aging,,,208.,Senior legal hotlines,(4) (4) recommendations on additional actions that should be taken related to senior legal hotlines..
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,"(1) (1) in subsection (a), in paragraphs (1) and (2), by striking subsection (b)(1) and inserting subsection (b) ; and."
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,"(2) (2) in subsection (b)— (A) (A) in each of paragraphs (1) and (2)— (i) (i) in subparagraph (A)— (I) (I) by striking clause (ii) and inserting subparagraph (B) ; and (II) (II) by striking greater of and all that follows through or and inserting the following: “greater of— (i) (i) 5 percent of the total amount of the allotments made to a State under sections 304(a)(1) and 373(f); or (ii) (ii) ; and (ii) (ii) in subparagraph (B), by striking such allotment and inserting such total amount ; and (B) (B) in paragraph (2)(A), by striking $500,000 and inserting $750,000 .."
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,"(A) (A) in each of paragraphs (1) and (2)— (i) (i) in subparagraph (A)— (I) (I) by striking clause (ii) and inserting subparagraph (B) ; and (II) (II) by striking greater of and all that follows through or and inserting the following: “greater of— (i) (i) 5 percent of the total amount of the allotments made to a State under sections 304(a)(1) and 373(f); or (ii) (ii) ; and (ii) (ii) in subparagraph (B), by striking such allotment and inserting such total amount ; and."
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,(i) (i) in subparagraph (A)— (I) (I) by striking clause (ii) and inserting subparagraph (B) ; and (II) (II) by striking greater of and all that follows through or and inserting the following: “greater of— (i) (i) 5 percent of the total amount of the allotments made to a State under sections 304(a)(1) and 373(f); or (ii) (ii) ; and.
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,(I) (I) by striking clause (ii) and inserting subparagraph (B) ; and.
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,(II) (II) by striking greater of and all that follows through or and inserting the following: “greater of— (i) (i) 5 percent of the total amount of the allotments made to a State under sections 304(a)(1) and 373(f); or (ii) (ii) ; and.
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,(i) (i) 5 percent of the total amount of the allotments made to a State under sections 304(a)(1) and 373(f); or.
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,(ii) (ii).
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,"(ii) (ii) in subparagraph (B), by striking such allotment and inserting such total amount ; and."
,,II,Improving grants for State and community programs on aging,,,209.,Increase in limit on use of allotted funds for State administrative costs,"(B) (B) in paragraph (2)(A), by striking $500,000 and inserting $750,000 .."
,,II,Improving grants for State and community programs on aging,,,210.,Improvements to nutrition programs,"(D) (D) The State, in consultation with area agencies on aging, shall ensure the process used by the State in transferring funds under this paragraph (including requirements relating to the authority and timing of such transfers) is simplified and clarified to reduce administrative barriers and direct limited resources to the greatest nutrition service needs at the community level. Such process shall be modified to attempt to lessen the administrative barriers of such transfers, and help direct limited resources to where they are needed the most as the unmet need for nutrition services grows.."
,,II,Improving grants for State and community programs on aging,,,211.,Review of reports,"(8) (8) The Assistant Secretary shall review the reports submitted under section 307(a)(30) and include aggregate data in the report required by section 207(a), including data on— (A) (A) the effectiveness of the programs, policies, and services provided by area agencies on aging in assisting older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019; and (B) (B) outreach efforts and other activities carried out to satisfy the assurances described in paragraphs (18) and (19) of section 306(a), to identify such older individuals and their service needs.."
,,II,Improving grants for State and community programs on aging,,,211.,Review of reports,"(A) (A) the effectiveness of the programs, policies, and services provided by area agencies on aging in assisting older individuals whose needs were the focus of all centers funded under title IV in fiscal year 2019; and."
,,II,Improving grants for State and community programs on aging,,,211.,Review of reports,"(B) (B) outreach efforts and other activities carried out to satisfy the assurances described in paragraphs (18) and (19) of section 306(a), to identify such older individuals and their service needs.."
,,II,Improving grants for State and community programs on aging,,,212.,Other practices,"(e) (e) Response to area agencies on aging (1) (1) In general Upon request from an area agency on aging, the State shall make available any policies or guidance pertaining to policies established under this section. (2) (2) Rule of construction Nothing in paragraph (1) shall require a State to develop policies or guidance pertaining to policies established under this section.."
,,II,Improving grants for State and community programs on aging,,,212.,Other practices,"(1) (1) In general Upon request from an area agency on aging, the State shall make available any policies or guidance pertaining to policies established under this section.."
,,II,Improving grants for State and community programs on aging,,,212.,Other practices,(2) (2) Rule of construction Nothing in paragraph (1) shall require a State to develop policies or guidance pertaining to policies established under this section..
,,II,Improving grants for State and community programs on aging,,,213.,Screening for negative health effects associated with social isolation and traumatic brain injury,"(1) (1) by striking screening and and inserting screening, screening for negative health effects associated with social isolation, ; and."
,,II,Improving grants for State and community programs on aging,,,213.,Screening for negative health effects associated with social isolation and traumatic brain injury,"(2) (2) by inserting , and traumatic brain injury screening after falls prevention services screening .."
,,II,Improving grants for State and community programs on aging,,,214.,Supportive services and senior centers,"(a) (a) In general Section 321(a) ( 42 U.S.C. 3030d(a) ) is amended— (1) (1) in paragraph (24), by striking and at the end; (2) (2) by redesignating paragraph (25) as paragraph (26); and (3) (3) by inserting after paragraph (24) the following: (25) (25) services that promote or support social connectedness and reduce negative health effects associated with social isolation; and .."
,,II,Improving grants for State and community programs on aging,,,214.,Supportive services and senior centers,"(1) (1) in paragraph (24), by striking and at the end;."
,,II,Improving grants for State and community programs on aging,,,214.,Supportive services and senior centers,(2) (2) by redesignating paragraph (25) as paragraph (26); and.
,,II,Improving grants for State and community programs on aging,,,214.,Supportive services and senior centers,(3) (3) by inserting after paragraph (24) the following: (25) (25) services that promote or support social connectedness and reduce negative health effects associated with social isolation; and ..
,,II,Improving grants for State and community programs on aging,,,214.,Supportive services and senior centers,(25) (25) services that promote or support social connectedness and reduce negative health effects associated with social isolation; and.
,,II,Improving grants for State and community programs on aging,,,214.,Supportive services and senior centers,"(b) (b) Supportive services Section 321(a)(7) ( 42 U.S.C. 3030d(a)(7) ) is amended by inserting cultural experiences (including the arts), after art therapy, .."
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,"(a) (a) Study (1) (1) In general The Assistant Secretary shall perform a study to assess how to measure and evaluate the discrepancy between available services and the demand for such services in the home delivered nutrition services program and the congregate nutrition services program under this part, which shall include assessing various methods (such as those that States use) to measure and evaluate the discrepancy (such as measurement through the length of waitlists). (2) (2) Contents In performing the study, the Assistant Secretary shall— (A) (A) consider means of obtaining information in rural and underserved communities; and (B) (B) consider using existing tools (existing as of the date the Assistant Secretary begins the study) such as the tools developed through the Performance Outcome Measurement Project. (3) (3) Analysis The Assistant Secretary shall analyze and determine which methods are the least burdensome and most effective for measuring and evaluating the discrepancy described in paragraph (1).."
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,"(1) (1) In general The Assistant Secretary shall perform a study to assess how to measure and evaluate the discrepancy between available services and the demand for such services in the home delivered nutrition services program and the congregate nutrition services program under this part, which shall include assessing various methods (such as those that States use) to measure and evaluate the discrepancy (such as measurement through the length of waitlists).."
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,"(2) (2) Contents In performing the study, the Assistant Secretary shall— (A) (A) consider means of obtaining information in rural and underserved communities; and (B) (B) consider using existing tools (existing as of the date the Assistant Secretary begins the study) such as the tools developed through the Performance Outcome Measurement Project.."
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,(A) (A) consider means of obtaining information in rural and underserved communities; and.
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,(B) (B) consider using existing tools (existing as of the date the Assistant Secretary begins the study) such as the tools developed through the Performance Outcome Measurement Project..
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,(3) (3) Analysis The Assistant Secretary shall analyze and determine which methods are the least burdensome and most effective for measuring and evaluating the discrepancy described in paragraph (1)..
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,"(b) (b) Recommendations (1) (1) Preparation Not later than 3 years after the date of enactment of the Supporting Older Americans Act of 2020, the Assistant Secretary shall prepare recommendations— (A) (A) on how to measure and evaluate, with the least burden and the most effectiveness, the discrepancy described in subsection (a)(1) (such as measurement through the length of waitlists); and (B) (B) about whether studies similar to the study described in subsection (a) should be carried out for programs carried out under this Act, other than this part. (2) (2) Issuance The Assistant Secretary shall issue the recommendations, and make the recommendations available as a notification pursuant to section 202(a)(34) and to the committees of the Senate and of the House of Representatives with jurisdiction over this Act, and the Special Committee on Aging of the Senate.."
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,"(1) (1) Preparation Not later than 3 years after the date of enactment of the Supporting Older Americans Act of 2020, the Assistant Secretary shall prepare recommendations— (A) (A) on how to measure and evaluate, with the least burden and the most effectiveness, the discrepancy described in subsection (a)(1) (such as measurement through the length of waitlists); and (B) (B) about whether studies similar to the study described in subsection (a) should be carried out for programs carried out under this Act, other than this part.."
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,"(A) (A) on how to measure and evaluate, with the least burden and the most effectiveness, the discrepancy described in subsection (a)(1) (such as measurement through the length of waitlists); and."
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,"(B) (B) about whether studies similar to the study described in subsection (a) should be carried out for programs carried out under this Act, other than this part.."
,,II,Improving grants for State and community programs on aging,,,339B.,Nutrition services impact study,"(2) (2) Issuance The Assistant Secretary shall issue the recommendations, and make the recommendations available as a notification pursuant to section 202(a)(34) and to the committees of the Senate and of the House of Representatives with jurisdiction over this Act, and the Special Committee on Aging of the Senate.."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(a) (a) Definitions for National Family Caregiver Support program Section 372(a) ( 42 U.S.C. 3030s(a) ) is amended— (1) (1) by redesignating paragraphs (1) through (3) as paragraphs (2) through (4), respectively; and (2) (2) by inserting before paragraph (2), as so redesignated, the following: (1) (1) Caregiver assessment The term caregiver assessment means a defined process of gathering information to identify the specific needs, barriers to carrying out caregiving responsibilities, and existing supports of a family caregiver or older relative caregiver, as identified by the caregiver involved, to appropriately target recommendations for support services described in section 373(b). Such assessment shall be administered through direct contact with the caregiver, which may include contact through a home visit, the Internet, telephone or teleconference, or in-person interaction. .."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(1) (1) by redesignating paragraphs (1) through (3) as paragraphs (2) through (4), respectively; and."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(2) (2) by inserting before paragraph (2), as so redesignated, the following: (1) (1) Caregiver assessment The term caregiver assessment means a defined process of gathering information to identify the specific needs, barriers to carrying out caregiving responsibilities, and existing supports of a family caregiver or older relative caregiver, as identified by the caregiver involved, to appropriately target recommendations for support services described in section 373(b). Such assessment shall be administered through direct contact with the caregiver, which may include contact through a home visit, the Internet, telephone or teleconference, or in-person interaction. .."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(1) (1) Caregiver assessment The term caregiver assessment means a defined process of gathering information to identify the specific needs, barriers to carrying out caregiving responsibilities, and existing supports of a family caregiver or older relative caregiver, as identified by the caregiver involved, to appropriately target recommendations for support services described in section 373(b). Such assessment shall be administered through direct contact with the caregiver, which may include contact through a home visit, the Internet, telephone or teleconference, or in-person interaction.."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(b) (b) General authority Section 373 ( 42 U.S.C. 3030s–1 ) is amended— (1) (1) in subsection (b), in the matter preceding paragraph (1), by inserting which may be informed through the use of caregiver assessments, after provided, ; (2) (2) in subsection (e)(3), in the first sentence, by inserting , including caregiver assessments used in the State, after mechanisms ; (3) (3) by redesignating subsections (e) through (g) as subsections (f) through (h), respectively; (4) (4) by inserting after subsection (d) the following: (e) (e) Best practices Not later than 1 year after the date of enactment of the Supporting Older Americans Act of 2020 and every 5 years thereafter, the Assistant Secretary shall— (1) (1) identify best practices relating to the programs carried out under this section and section 631, regarding— (A) (A) the use of procedures and tools to monitor and evaluate the performance of the programs carried out under such sections; (B) (B) the use of evidence-based caregiver support services; and (C) (C) any other issue determined relevant by the Assistant Secretary; and (2) (2) make available, including on the website of the Administration and pursuant to section 202(a)(34), best practices described in paragraph (1), to carry out the programs under this section and section 631. ; and (5) (5) by adding at the end the following: (i) (i) Activities of national significance The Assistant Secretary may award funds authorized under this section to States, public agencies, private nonprofit agencies, institutions of higher education, and organizations, including tribal organizations, for conducting activities of national significance that— (1) (1) promote quality and continuous improvement in the support provided to family caregivers and older relative caregivers through programs carried out under this section and section 631; and (2) (2) include, with respect to such programs, program evaluation, training, technical assistance, and research. (j) (j) Technical assistance for caregiver assessments Not later than 1 year after the date of enactment of the Supporting Older Americans Act of 2020, the Assistant Secretary, in consultation with stakeholders with appropriate expertise and, as appropriate, informed by the strategy developed under the RAISE Family Caregivers Act ( 42 U.S.C. 3030s note), shall provide technical assistance to promote and implement the use of caregiver assessments."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"Such technical assistance may include sharing available tools or templates, comprehensive assessment protocols, and best practices concerning— (1) (1) conducting caregiver assessments (including reassessments) as needed; (2) (2) implementing such assessments that are consistent across a planning and service area, as appropriate; and (3) (3) implementing caregiver support service plans, including conducting referrals to and coordination of activities with relevant State services. .."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(1) (1) in subsection (b), in the matter preceding paragraph (1), by inserting which may be informed through the use of caregiver assessments, after provided, ;."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(2) (2) in subsection (e)(3), in the first sentence, by inserting , including caregiver assessments used in the State, after mechanisms ;."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(3) (3) by redesignating subsections (e) through (g) as subsections (f) through (h), respectively;."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(4) (4) by inserting after subsection (d) the following: (e) (e) Best practices Not later than 1 year after the date of enactment of the Supporting Older Americans Act of 2020 and every 5 years thereafter, the Assistant Secretary shall— (1) (1) identify best practices relating to the programs carried out under this section and section 631, regarding— (A) (A) the use of procedures and tools to monitor and evaluate the performance of the programs carried out under such sections; (B) (B) the use of evidence-based caregiver support services; and (C) (C) any other issue determined relevant by the Assistant Secretary; and (2) (2) make available, including on the website of the Administration and pursuant to section 202(a)(34), best practices described in paragraph (1), to carry out the programs under this section and section 631. ; and."
,,II,Improving grants for State and community programs on aging,,,217.,National Family Caregiver Support program,"(e) (e) Best practices Not later than 1 year after the date of enactment of the Supporting Older Americans Act of 2020 and every 5 years thereafter, the Assistant Secretary shall— (1) (1) identify best practices relating to the programs carried out under this section and section 631, regarding— (A) (A) the use of procedures and tools to monitor and evaluate the performance of the programs carried out under such sections; (B) (B) the use of evidence-based caregiver support services; and (C) (C) any other issue determined relevant by the Assistant Secretary; and (2) (2) make available, including on the website of the Administration and pursuant to section 202(a)(34), best practices described in paragraph (1), to carry out the programs under this section and section 631.."
