Number,Type,Congress,Title,Url,Sponsor,Subject,Text Access
1076,HR,118,Preventing the Financing of Illegal Synthetic Drugs Act,https://api.congress.gov/v3/bill/118/hr/1076?format=xml,"Rep. De La Cruz, Monica [R-TX-15]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1076/BILLS-118hr1076enr.xml
1973,S,118,All-American Flag Act,https://api.congress.gov/v3/bill/118/s/1973?format=xml,"Sen. Brown, Sherrod [D-OH]",Government Operations and Politics,https://www.congress.gov/118/bills/s1973/BILLS-118s1973enr.xml
3019,HR,118,Federal Prison Oversight Act,https://api.congress.gov/v3/bill/118/hr/3019?format=xml,"Rep. McBath, Lucy [D-GA-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3019/BILLS-118hr3019enr.xml
3947,HR,118,"To designate the facility of the United States Postal Service located at 859 North State Road 21 in Melrose, Florida, as the ""Pamela Jane Rock Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3947?format=xml,"Rep. Bean, Aaron [R-FL-4]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3947/BILLS-118hr3947enr.xml
3944,HR,118,"To designate the facility of the United States Postal Service located at 120 West Church Street in Mount Vernon, Georgia, as the ""Second Lieutenant Patrick Palmer Calhoun Post Office"".",https://api.congress.gov/v3/bill/118/hr/3944?format=xml,"Rep. Allen, Rick W. [R-GA-12]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3944/BILLS-118hr3944enr.xml
3865,HR,118,"To designate the facility of the United States Postal Service located at 101 South 8th Street in Lebanon, Pennsylvania, as the ""Lieutenant William D. Lebo Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3865?format=xml,"Rep. Meuser, Daniel [R-PA-9]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3865/BILLS-118hr3865enr.xml
2754,HR,118,"To designate the facility of the United States Postal Service located at 2395 East Del Mar Boulevard in Laredo, Texas, as the ""Lance Corporal David Lee Espinoza, Lance Corporal Juan Rodrigo Rodriguez & Sergeant Roberto Arizola Jr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/2754?format=xml,"Rep. Cuellar, Henry [D-TX-28]",Government Operations and Politics,https://www.congress.gov/118/bills/hr2754/BILLS-118hr2754enr.xml
2379,HR,118,"To designate the facility of the United States Postal Service located at 616 East Main Street in St. Charles, Illinois, as the ""Veterans of the Vietnam War Memorial Post Office"".",https://api.congress.gov/v3/bill/118/hr/2379?format=xml,"Rep. Krishnamoorthi, Raja [D-IL-8]",Government Operations and Politics,https://www.congress.gov/118/bills/hr2379/BILLS-118hr2379enr.xml
996,HR,118,"To designate the facility of the United States Postal Service located at 3901 MacArthur Blvd., in New Orleans, Louisiana, as the ""Dr. Rudy Lombard Post Office"".",https://api.congress.gov/v3/bill/118/hr/996?format=xml,"Rep. Carter, Troy [D-LA-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr996/BILLS-118hr996enr.xml
292,HR,118,"To designate the facility of the United States Postal Service located at 24355 Creekside Road in Santa Clarita, California, as the ""William L. Reynolds Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/292?format=xml,"Rep. Garcia, Mike [R-CA-27]",Government Operations and Politics,https://www.congress.gov/118/bills/hr292/BILLS-118hr292enr.xml
1278,S,118,"A bill to designate the Federal building located at 985 Michigan Avenue in Detroit, Michigan, as the ""Rosa Parks Federal Building"", and for other purposes.",https://api.congress.gov/v3/bill/118/s/1278?format=xml,"Sen. Stabenow, Debbie [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s1278/BILLS-118s1278enr.xml
3427,S,118,Overtime Pay for Protective Services Act of 2023,https://api.congress.gov/v3/bill/118/s/3427?format=xml,"Sen. Graham, Lindsey [R-SC]",Government Operations and Politics,https://www.congress.gov/118/bills/s3427/BILLS-118s3427enr.xml
62,HJRES,118,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/62?format=xml,"Rep. Smith, Adrian [R-NE-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hjres62/BILLS-118hjres62enr.xml
62,HJRES,118,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/62?format=xml,"Rep. Smith, Adrian [R-NE-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hjres62/BILLS-118hjres62enr.xml
63,HJRES,118,Providing for the appointment of Antoinette Bush as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/63?format=xml,"Rep. Smith, Adrian [R-NE-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hjres63/BILLS-118hjres63enr.xml
111,S,118,Providing Accountability Through Transparency Act of 2023,https://api.congress.gov/v3/bill/118/s/111?format=xml,"Sen. Lankford, James [R-OK]",Government Operations and Politics,https://www.congress.gov/118/bills/s111/BILLS-118s111enr.xml
26,HJRES,118,Disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022.,https://api.congress.gov/v3/bill/118/hjres/26?format=xml,"Rep. Clyde, Andrew S. [R-GA-9]",Government Operations and Politics,https://www.congress.gov/118/bills/hjres26/BILLS-118hjres26enr.xml
